Invoice ID,Branch,City,Product line,Unit price,Quantity,COGS,VAT,Total ,gross income,gross margin percentage,Rating,Customer type,Gender,Payment,Date,Day name,Month name,Time,Time of day
288-38-3758,C,Naypyitaw,Fashion accessories,84.87,3,254.61,12.7305,267.3405,12.7305,4.761904762,7.4,Member,Female,Ewallet,1/25/2019,Friday,January,18:30:00,Evening
652-43-6591,A,Yangon,Fashion accessories,97.29,8,778.32,38.916,817.236,38.916,4.761904762,6.2,Normal,Female,Credit card,3/9/2019,Saturday,March,13:18:00,Afternoon
785-96-0615,B,Mandalay,Electronic accessories,35.74,8,285.92,14.296,300.216,14.296,4.761904762,4.9,Member,Female,Ewallet,2/17/2019,Sunday,February,15:28:00,Afternoon
406-46-7107,A,Yangon,Home and lifestyle,96.52,6,579.12,28.956,608.076,28.956,4.761904762,4.5,Normal,Female,Cash,1/11/2019,Friday,January,11:52:00,Morning
250-17-5703,A,Yangon,Food and beverages,18.85,10,188.5,9.425,197.925,9.425,4.761904762,5.6,Member,Male,Ewallet,2/27/2019,Wednesday,February,18:24:00,Evening
156-95-3964,A,Yangon,Food and beverages,55.39,4,221.56,11.078,232.638,11.078,4.761904762,8,Normal,Female,Ewallet,3/25/2019,Monday,March,15:19:00,Afternoon
842-40-8179,B,Mandalay,Food and beverages,77.2,10,772,38.6,810.6,38.6,4.761904762,5.6,Member,Female,Credit card,2/11/2019,Monday,February,10:38:00,Morning
525-09-8450,B,Mandalay,Electronic accessories,72.13,10,721.3,36.065,757.365,36.065,4.761904762,4.2,Normal,Male,Credit card,1/31/2019,Thursday,January,15:12:00,Afternoon
410-67-1709,A,Yangon,Fashion accessories,63.88,8,511.04,25.552,536.592,25.552,4.761904762,9.9,Member,Female,Ewallet,1/20/2019,Sunday,January,17:48:00,Afternoon
587-73-4862,A,Yangon,Health and beauty,10.69,5,53.45,2.6725,56.1225,2.6725,4.761904762,7.6,Member,Female,Ewallet,3/26/2019,Tuesday,March,11:07:00,Morning
787-87-2010,A,Yangon,Health and beauty,55.5,4,222,11.1,233.1,11.1,4.761904762,6.6,Member,Male,Credit card,1/20/2019,Sunday,January,15:48:00,Afternoon
593-14-4239,B,Mandalay,Home and lifestyle,95.46,8,763.68,38.184,801.864,38.184,4.761904762,4.7,Normal,Female,Ewallet,3/5/2019,Tuesday,March,19:40:00,Evening
801-88-0346,C,Naypyitaw,Fashion accessories,76.06,3,228.18,11.409,239.589,11.409,4.761904762,9.8,Normal,Female,Credit card,1/5/2019,Saturday,January,20:30:00,Evening
388-76-2555,B,Mandalay,Sports and travel,13.69,6,82.14,4.107,86.247,4.107,4.761904762,6.3,Normal,Male,Cash,2/13/2019,Wednesday,February,13:59:00,Afternoon
711-31-1234,B,Mandalay,Electronic accessories,95.64,4,382.56,19.128,401.688,19.128,4.761904762,7.9,Normal,Female,Cash,3/16/2019,Saturday,March,18:51:00,Evening
886-54-6089,A,Yangon,Home and lifestyle,11.43,6,68.58,3.429,72.009,3.429,4.761904762,7.7,Normal,Female,Cash,1/15/2019,Tuesday,January,17:24:00,Afternoon
707-32-7409,B,Mandalay,Sports and travel,95.54,4,382.16,19.108,401.268,19.108,4.761904762,4.5,Member,Female,Ewallet,2/26/2019,Tuesday,February,11:58:00,Morning
759-98-4285,C,Naypyitaw,Health and beauty,85.87,7,601.09,30.0545,631.1445,30.0545,4.761904762,8,Member,Female,Credit card,2/27/2019,Wednesday,February,19:01:00,Evening
201-63-8275,C,Naypyitaw,Sports and travel,67.99,7,475.93,23.7965,499.7265,23.7965,4.761904762,5.7,Member,Female,Ewallet,2/17/2019,Sunday,February,16:50:00,Afternoon
471-06-8611,C,Naypyitaw,Food and beverages,52.42,1,52.42,2.621,55.041,2.621,4.761904762,6.3,Normal,Female,Credit card,2/6/2019,Wednesday,February,10:22:00,Morning
200-16-5952,C,Naypyitaw,Food and beverages,65.65,2,131.3,6.565,137.865,6.565,4.761904762,6,Member,Male,Cash,1/17/2019,Thursday,January,16:46:00,Afternoon
120-54-2248,B,Mandalay,Food and beverages,28.86,5,144.3,7.215,151.515,7.215,4.761904762,8,Normal,Female,Credit card,1/22/2019,Tuesday,January,18:08:00,Evening
102-77-2261,C,Naypyitaw,Health and beauty,65.31,7,457.17,22.8585,480.0285,22.8585,4.761904762,4.2,Member,Male,Credit card,3/5/2019,Tuesday,March,18:02:00,Evening
875-31-8302,B,Mandalay,Sports and travel,93.38,1,93.38,4.669,98.049,4.669,4.761904762,9.6,Normal,Male,Cash,1/3/2019,Thursday,January,13:07:00,Afternoon
102-06-2002,C,Naypyitaw,Sports and travel,25.25,5,126.25,6.3125,132.5625,6.3125,4.761904762,6.1,Member,Male,Cash,3/20/2019,Wednesday,March,17:52:00,Afternoon
457-94-0464,B,Mandalay,Electronic accessories,87.87,9,790.83,39.5415,830.3715,39.5415,4.761904762,5.6,Member,Male,Ewallet,1/31/2019,Thursday,January,20:32:00,Evening
629-42-4133,C,Naypyitaw,Health and beauty,21.8,8,174.4,8.72,183.12,8.72,4.761904762,8.3,Normal,Male,Cash,2/19/2019,Tuesday,February,19:24:00,Evening
534-53-3526,A,Yangon,Sports and travel,94.76,4,379.04,18.952,397.992,18.952,4.761904762,7.8,Normal,Female,Ewallet,2/11/2019,Monday,February,16:06:00,Afternoon
307-04-2070,A,Yangon,Fashion accessories,30.62,1,30.62,1.531,32.151,1.531,4.761904762,4.1,Member,Female,Credit card,2/5/2019,Tuesday,February,14:14:00,Afternoon
468-99-7231,C,Naypyitaw,Home and lifestyle,44.01,8,352.08,17.604,369.684,17.604,4.761904762,8.8,Normal,Female,Cash,3/3/2019,Sunday,March,17:36:00,Afternoon
516-77-6464,C,Naypyitaw,Health and beauty,10.16,5,50.8,2.54,53.34,2.54,4.761904762,4.1,Member,Female,Ewallet,2/24/2019,Sunday,February,13:08:00,Afternoon
404-91-5964,A,Yangon,Electronic accessories,74.58,7,522.06,26.103,548.163,26.103,4.761904762,9,Normal,Male,Credit card,2/4/2019,Monday,February,16:09:00,Afternoon
886-77-9084,C,Naypyitaw,Electronic accessories,71.89,8,575.12,28.756,603.876,28.756,4.761904762,5.5,Normal,Male,Ewallet,2/19/2019,Tuesday,February,11:33:00,Morning
790-38-4466,C,Naypyitaw,Health and beauty,10.99,5,54.95,2.7475,57.6975,2.7475,4.761904762,9.3,Normal,Female,Credit card,1/23/2019,Wednesday,January,10:18:00,Morning
704-10-4056,C,Naypyitaw,Health and beauty,60.47,3,181.41,9.0705,190.4805,9.0705,4.761904762,5.6,Member,Male,Credit card,1/14/2019,Monday,January,10:55:00,Morning
497-37-6538,A,Yangon,Sports and travel,58.91,7,412.37,20.6185,432.9885,20.6185,4.761904762,9.7,Normal,Male,Ewallet,1/17/2019,Thursday,January,15:15:00,Afternoon
651-96-5970,A,Yangon,Fashion accessories,46.41,1,46.41,2.3205,48.7305,2.3205,4.761904762,4,Normal,Male,Credit card,3/3/2019,Sunday,March,20:06:00,Evening
400-80-4065,C,Naypyitaw,Health and beauty,68.55,4,274.2,13.71,287.91,13.71,4.761904762,9.2,Member,Male,Credit card,2/15/2019,Friday,February,20:21:00,Evening
744-16-7898,B,Mandalay,Home and lifestyle,97.37,10,973.7,48.685,1022.385,48.685,4.761904762,4.9,Normal,Female,Credit card,1/15/2019,Tuesday,January,13:48:00,Afternoon
263-12-5321,A,Yangon,Electronic accessories,92.6,7,648.2,32.41,680.61,32.41,4.761904762,9.3,Member,Male,Credit card,2/27/2019,Wednesday,February,12:52:00,Afternoon
702-72-0487,A,Yangon,Electronic accessories,46.61,2,93.22,4.661,97.881,4.661,4.761904762,6.6,Normal,Female,Credit card,2/26/2019,Tuesday,February,12:28:00,Afternoon
605-83-1050,B,Mandalay,Fashion accessories,27.18,2,54.36,2.718,57.078,2.718,4.761904762,4.3,Normal,Male,Ewallet,3/15/2019,Friday,March,16:26:00,Afternoon
443-60-9639,C,Naypyitaw,Home and lifestyle,60.87,1,60.87,3.0435,63.9135,3.0435,4.761904762,5.5,Member,Female,Cash,1/24/2019,Thursday,January,13:24:00,Afternoon
864-24-7918,A,Yangon,Sports and travel,24.49,10,244.9,12.245,257.145,12.245,4.761904762,8.1,Member,Female,Cash,2/22/2019,Friday,February,15:15:00,Afternoon
359-94-5395,B,Mandalay,Health and beauty,92.78,1,92.78,4.639,97.419,4.639,4.761904762,9.8,Normal,Male,Credit card,3/15/2019,Friday,March,10:50:00,Morning
401-09-4232,C,Naypyitaw,Home and lifestyle,86.69,5,433.45,21.6725,455.1225,21.6725,4.761904762,9.4,Member,Male,Ewallet,2/11/2019,Monday,February,18:38:00,Evening
751-15-6198,B,Mandalay,Sports and travel,23.01,6,138.06,6.903,144.963,6.903,4.761904762,7.9,Normal,Male,Ewallet,1/12/2019,Saturday,January,16:45:00,Afternoon
324-41-6833,C,Naypyitaw,Electronic accessories,30.2,8,241.6,12.08,253.68,12.08,4.761904762,5.1,Member,Female,Ewallet,3/3/2019,Sunday,March,19:30:00,Evening
474-33-8305,C,Naypyitaw,Fashion accessories,67.39,7,471.73,23.5865,495.3165,23.5865,4.761904762,6.9,Member,Male,Ewallet,3/23/2019,Saturday,March,13:23:00,Afternoon
759-29-9521,A,Yangon,Fashion accessories,48.96,9,440.64,22.032,462.672,22.032,4.761904762,8,Member,Female,Cash,3/4/2019,Monday,March,11:27:00,Morning
831-81-6575,B,Mandalay,Electronic accessories,75.59,9,680.31,34.0155,714.3255,34.0155,4.761904762,8,Member,Female,Cash,2/23/2019,Saturday,February,11:12:00,Morning
220-68-6701,A,Yangon,Home and lifestyle,77.47,4,309.88,15.494,325.374,15.494,4.761904762,4.2,Normal,Female,Cash,3/17/2019,Sunday,March,16:36:00,Afternoon
618-34-8551,A,Yangon,Sports and travel,93.18,2,186.36,9.318,195.678,9.318,4.761904762,8.5,Normal,Female,Credit card,1/16/2019,Wednesday,January,18:41:00,Evening
257-60-7754,A,Yangon,Electronic accessories,50.23,4,200.92,10.046,210.966,10.046,4.761904762,9,Normal,Female,Cash,1/8/2019,Tuesday,January,17:12:00,Afternoon
559-61-5987,B,Mandalay,Health and beauty,17.75,1,17.75,0.8875,18.6375,0.8875,4.761904762,8.6,Normal,Female,Cash,1/14/2019,Monday,January,10:38:00,Morning
189-55-2313,C,Naypyitaw,Fashion accessories,62.18,10,621.8,31.09,652.89,31.09,4.761904762,6,Normal,Female,Ewallet,1/31/2019,Thursday,January,10:33:00,Morning
565-91-4567,B,Mandalay,Health and beauty,10.75,8,86,4.3,90.3,4.3,4.761904762,6.2,Normal,Male,Ewallet,3/15/2019,Friday,March,14:38:00,Afternoon
380-60-5336,A,Yangon,Electronic accessories,40.26,10,402.6,20.13,422.73,20.13,4.761904762,5,Normal,Female,Credit card,2/24/2019,Sunday,February,18:06:00,Evening
815-04-6282,C,Naypyitaw,Sports and travel,64.97,5,324.85,16.2425,341.0925,16.2425,4.761904762,6.5,Member,Female,Credit card,2/8/2019,Friday,February,12:52:00,Afternoon
674-56-6360,A,Yangon,Electronic accessories,95.15,1,95.15,4.7575,99.9075,4.7575,4.761904762,6,Normal,Male,Cash,3/22/2019,Friday,March,14:00:00,Afternoon
778-34-2523,A,Yangon,Electronic accessories,48.62,8,388.96,19.448,408.408,19.448,4.761904762,5,Member,Female,Cash,1/24/2019,Thursday,January,10:57:00,Morning
499-27-7781,B,Mandalay,Food and beverages,53.21,8,425.68,21.284,446.964,21.284,4.761904762,5,Normal,Female,Ewallet,3/14/2019,Thursday,March,16:45:00,Afternoon
477-59-2456,C,Naypyitaw,Fashion accessories,45.44,7,318.08,15.904,333.984,15.904,4.761904762,9.2,Normal,Female,Cash,1/23/2019,Wednesday,January,11:15:00,Morning
832-51-6761,A,Yangon,Food and beverages,33.88,8,271.04,13.552,284.592,13.552,4.761904762,9.6,Normal,Male,Ewallet,1/19/2019,Saturday,January,20:29:00,Evening
869-11-3082,B,Mandalay,Health and beauty,96.16,4,384.64,19.232,403.872,19.232,4.761904762,8.4,Member,Male,Credit card,1/27/2019,Sunday,January,20:03:00,Evening
190-59-3964,B,Mandalay,Food and beverages,47.16,5,235.8,11.79,247.59,11.79,4.761904762,6,Member,Male,Credit card,2/3/2019,Sunday,February,14:35:00,Afternoon
366-43-6862,B,Mandalay,Electronic accessories,52.89,4,211.56,10.578,222.138,10.578,4.761904762,6.7,Normal,Male,Ewallet,3/25/2019,Monday,March,16:32:00,Afternoon
186-43-8965,A,Yangon,Home and lifestyle,47.68,2,95.36,4.768,100.128,4.768,4.761904762,4.1,Member,Female,Credit card,2/24/2019,Sunday,February,10:10:00,Morning
784-21-9238,C,Naypyitaw,Sports and travel,10.17,1,10.17,0.5085,10.6785,0.5085,4.761904762,5.9,Member,Male,Cash,2/7/2019,Thursday,February,14:15:00,Afternoon
276-75-6884,A,Yangon,Health and beauty,68.71,3,206.13,10.3065,216.4365,10.3065,4.761904762,8.7,Normal,Female,Cash,3/4/2019,Monday,March,10:05:00,Morning
109-86-4363,B,Mandalay,Sports and travel,60.08,7,420.56,21.028,441.588,21.028,4.761904762,4.5,Member,Female,Credit card,2/14/2019,Thursday,February,11:36:00,Morning
569-76-2760,A,Yangon,Sports and travel,22.01,4,88.04,4.402,92.442,4.402,4.761904762,6.6,Member,Female,Credit card,1/29/2019,Tuesday,January,18:15:00,Evening
222-42-0244,B,Mandalay,Health and beauty,72.11,9,648.99,32.4495,681.4395,32.4495,4.761904762,7.7,Member,Female,Credit card,1/28/2019,Monday,January,13:53:00,Afternoon
760-53-9233,A,Yangon,Fashion accessories,41.28,3,123.84,6.192,130.032,6.192,4.761904762,8.5,Member,Male,Credit card,3/26/2019,Tuesday,March,18:37:00,Evening
538-22-0304,C,Naypyitaw,Electronic accessories,64.95,10,649.5,32.475,681.975,32.475,4.761904762,5.2,Normal,Male,Cash,3/24/2019,Sunday,March,18:27:00,Evening
416-17-9926,A,Yangon,Electronic accessories,74.22,10,742.2,37.11,779.31,37.11,4.761904762,4.3,Member,Female,Credit card,1/1/2019,Tuesday,January,14:42:00,Afternoon
237-44-6163,A,Yangon,Electronic accessories,10.56,8,84.48,4.224,88.704,4.224,4.761904762,7.6,Normal,Male,Cash,1/24/2019,Thursday,January,17:43:00,Afternoon
636-17-0325,B,Mandalay,Health and beauty,62.57,4,250.28,12.514,262.794,12.514,4.761904762,9.5,Normal,Male,Cash,2/25/2019,Monday,February,18:37:00,Evening
343-75-9322,B,Mandalay,Sports and travel,11.85,8,94.8,4.74,99.54,4.74,4.761904762,4.1,Member,Female,Cash,1/9/2019,Wednesday,January,16:34:00,Afternoon
528-14-9470,A,Yangon,Health and beauty,91.3,1,91.3,4.565,95.865,4.565,4.761904762,9.2,Member,Male,Ewallet,2/14/2019,Thursday,February,14:42:00,Afternoon
427-45-9297,B,Mandalay,Home and lifestyle,40.73,7,285.11,14.2555,299.3655,14.2555,4.761904762,5.4,Member,Female,Ewallet,3/12/2019,Tuesday,March,11:01:00,Morning
807-34-3742,A,Yangon,Fashion accessories,52.38,1,52.38,2.619,54.999,2.619,4.761904762,5.8,Normal,Male,Cash,3/26/2019,Tuesday,March,19:44:00,Evening
288-62-1085,A,Yangon,Fashion accessories,38.54,5,192.7,9.635,202.335,9.635,4.761904762,5.6,Member,Male,Ewallet,1/9/2019,Wednesday,January,13:34:00,Afternoon
670-71-7306,B,Mandalay,Sports and travel,44.63,6,267.78,13.389,281.169,13.389,4.761904762,5.1,Normal,Male,Credit card,1/2/2019,Wednesday,January,20:08:00,Evening
660-29-7083,C,Naypyitaw,Electronic accessories,55.87,10,558.7,27.935,586.635,27.935,4.761904762,5.8,Normal,Male,Cash,1/15/2019,Tuesday,January,15:01:00,Afternoon
271-77-8740,C,Naypyitaw,Sports and travel,29.22,6,175.32,8.766,184.086,8.766,4.761904762,5,Member,Female,Ewallet,1/1/2019,Tuesday,January,11:40:00,Morning
497-36-0989,A,Yangon,Fashion accessories,51.94,3,155.82,7.791,163.611,7.791,4.761904762,7.9,Normal,Male,Cash,2/15/2019,Friday,February,15:21:00,Afternoon
291-59-1384,B,Mandalay,Electronic accessories,60.3,1,60.3,3.015,63.315,3.015,4.761904762,6,Normal,Male,Cash,2/28/2019,Thursday,February,17:38:00,Afternoon
860-73-6466,A,Yangon,Sports and travel,39.47,2,78.94,3.947,82.887,3.947,4.761904762,5,Member,Female,Credit card,3/2/2019,Saturday,March,16:16:00,Afternoon
549-23-9016,C,Naypyitaw,Food and beverages,14.87,2,29.74,1.487,31.227,1.487,4.761904762,8.9,Member,Female,Credit card,2/13/2019,Wednesday,February,18:15:00,Evening
896-34-0956,A,Yangon,Fashion accessories,21.32,1,21.32,1.066,22.386,1.066,4.761904762,5.9,Normal,Male,Cash,1/26/2019,Saturday,January,12:43:00,Afternoon
804-38-3935,A,Yangon,Electronic accessories,93.78,3,281.34,14.067,295.407,14.067,4.761904762,5.9,Member,Male,Credit card,1/30/2019,Wednesday,January,11:32:00,Morning
585-90-0249,A,Yangon,Electronic accessories,73.26,1,73.26,3.663,76.923,3.663,4.761904762,9.7,Member,Male,Ewallet,1/27/2019,Sunday,January,18:08:00,Evening
862-29-5914,C,Naypyitaw,Sports and travel,22.38,1,22.38,1.119,23.499,1.119,4.761904762,8.6,Normal,Female,Credit card,1/30/2019,Wednesday,January,17:08:00,Afternoon
845-94-6841,C,Naypyitaw,Food and beverages,72.88,9,655.92,32.796,688.716,32.796,4.761904762,4,Member,Female,Cash,1/8/2019,Tuesday,January,19:38:00,Evening
125-45-2293,A,Yangon,Fashion accessories,99.1,6,594.6,29.73,624.33,29.73,4.761904762,4.2,Normal,Female,Cash,1/19/2019,Saturday,January,13:11:00,Afternoon
843-73-4724,A,Yangon,Fashion accessories,74.1,1,74.1,3.705,77.805,3.705,4.761904762,9.2,Normal,Male,Cash,1/25/2019,Friday,January,11:05:00,Morning
409-33-9708,A,Yangon,Fashion accessories,98.48,2,196.96,9.848,206.808,9.848,4.761904762,9.2,Normal,Female,Ewallet,2/19/2019,Tuesday,February,10:12:00,Morning
658-66-3967,C,Naypyitaw,Health and beauty,53.19,7,372.33,18.6165,390.9465,18.6165,4.761904762,5,Normal,Male,Ewallet,1/14/2019,Monday,January,15:42:00,Afternoon
866-70-2814,B,Mandalay,Electronic accessories,52.79,10,527.9,26.395,554.295,26.395,4.761904762,10,Normal,Female,Ewallet,2/25/2019,Monday,February,11:58:00,Morning
160-22-2687,A,Yangon,Health and beauty,95.95,5,479.75,23.9875,503.7375,23.9875,4.761904762,8.8,Member,Female,Ewallet,1/23/2019,Wednesday,January,14:21:00,Afternoon
895-03-6665,B,Mandalay,Fashion accessories,36.51,9,328.59,16.4295,345.0195,16.4295,4.761904762,4.2,Normal,Female,Cash,2/16/2019,Saturday,February,10:52:00,Morning
770-42-8960,B,Mandalay,Food and beverages,21.12,8,168.96,8.448,177.408,8.448,4.761904762,6.3,Normal,Male,Cash,1/1/2019,Tuesday,January,19:31:00,Evening
748-45-2862,A,Yangon,Home and lifestyle,28.31,4,113.24,5.662,118.902,5.662,4.761904762,8.2,Member,Female,Cash,3/7/2019,Thursday,March,18:35:00,Evening
234-36-2483,B,Mandalay,Health and beauty,57.59,6,345.54,17.277,362.817,17.277,4.761904762,5.1,Normal,Male,Cash,2/15/2019,Friday,February,13:51:00,Afternoon
316-66-3011,A,Yangon,Food and beverages,47.63,9,428.67,21.4335,450.1035,21.4335,4.761904762,5,Member,Female,Cash,1/23/2019,Wednesday,January,12:35:00,Afternoon
848-95-6252,C,Naypyitaw,Home and lifestyle,86.27,1,86.27,4.3135,90.5835,4.3135,4.761904762,7,Member,Female,Ewallet,2/20/2019,Wednesday,February,13:24:00,Afternoon
840-76-5966,A,Yangon,Sports and travel,12.76,2,25.52,1.276,26.796,1.276,4.761904762,7.8,Member,Male,Ewallet,1/8/2019,Tuesday,January,18:06:00,Evening
152-03-4217,B,Mandalay,Home and lifestyle,11.28,9,101.52,5.076,106.596,5.076,4.761904762,4.3,Normal,Female,Credit card,3/17/2019,Sunday,March,11:55:00,Morning
533-66-5566,B,Mandalay,Home and lifestyle,51.07,7,357.49,17.8745,375.3645,17.8745,4.761904762,7,Normal,Female,Cash,1/12/2019,Saturday,January,11:42:00,Morning
124-31-1458,A,Yangon,Electronic accessories,79.59,3,238.77,11.9385,250.7085,11.9385,4.761904762,6.6,Member,Female,Cash,1/8/2019,Tuesday,January,14:30:00,Afternoon
176-78-1170,C,Naypyitaw,Health and beauty,33.81,3,101.43,5.0715,106.5015,5.0715,4.761904762,7.3,Member,Male,Ewallet,1/26/2019,Saturday,January,15:11:00,Afternoon
361-59-0574,B,Mandalay,Sports and travel,90.53,8,724.24,36.212,760.452,36.212,4.761904762,6.5,Member,Male,Credit card,3/15/2019,Friday,March,14:48:00,Afternoon
101-81-4070,C,Naypyitaw,Health and beauty,62.82,2,125.64,6.282,131.922,6.282,4.761904762,4.9,Member,Female,Ewallet,1/17/2019,Thursday,January,12:36:00,Afternoon
631-34-1880,C,Naypyitaw,Food and beverages,24.31,3,72.93,3.6465,76.5765,3.6465,4.761904762,4.3,Member,Male,Credit card,1/8/2019,Tuesday,January,19:09:00,Evening
852-82-2749,A,Yangon,Sports and travel,64.59,4,258.36,12.918,271.278,12.918,4.761904762,9.3,Normal,Male,Ewallet,1/6/2019,Sunday,January,13:35:00,Afternoon
873-14-6353,A,Yangon,Food and beverages,24.82,7,173.74,8.687,182.427,8.687,4.761904762,7.1,Member,Male,Credit card,2/16/2019,Saturday,February,10:33:00,Morning
584-66-4073,C,Naypyitaw,Fashion accessories,56.5,1,56.5,2.825,59.325,2.825,4.761904762,9.6,Normal,Male,Ewallet,3/13/2019,Wednesday,March,15:45:00,Afternoon
544-55-9589,B,Mandalay,Electronic accessories,21.43,10,214.3,10.715,225.015,10.715,4.761904762,6.2,Member,Female,Cash,1/28/2019,Monday,January,11:51:00,Morning
166-19-2553,A,Yangon,Sports and travel,89.06,6,534.36,26.718,561.078,26.718,4.761904762,9.9,Member,Male,Cash,1/18/2019,Friday,January,17:26:00,Afternoon
737-88-5876,A,Yangon,Home and lifestyle,23.29,4,93.16,4.658,97.818,4.658,4.761904762,5.9,Member,Male,Credit card,3/19/2019,Tuesday,March,11:52:00,Morning
154-87-7367,C,Naypyitaw,Home and lifestyle,65.26,8,522.08,26.104,548.184,26.104,4.761904762,6.3,Normal,Male,Ewallet,3/15/2019,Friday,March,14:04:00,Afternoon
885-56-0389,C,Naypyitaw,Fashion accessories,52.35,1,52.35,2.6175,54.9675,2.6175,4.761904762,4,Member,Male,Cash,2/12/2019,Tuesday,February,17:49:00,Afternoon
608-05-3804,B,Mandalay,Electronic accessories,39.75,1,39.75,1.9875,41.7375,1.9875,4.761904762,6.1,Member,Male,Cash,2/25/2019,Monday,February,20:19:00,Evening
448-61-3783,A,Yangon,Electronic accessories,90.02,8,720.16,36.008,756.168,36.008,4.761904762,4.5,Normal,Female,Credit card,3/21/2019,Thursday,March,16:08:00,Afternoon
761-49-0439,B,Mandalay,Electronic accessories,12.1,8,96.8,4.84,101.64,4.84,4.761904762,8.6,Member,Female,Ewallet,1/19/2019,Saturday,January,10:17:00,Morning
490-95-0021,B,Mandalay,Food and beverages,33.21,10,332.1,16.605,348.705,16.605,4.761904762,6,Member,Female,Ewallet,1/8/2019,Tuesday,January,14:25:00,Afternoon
115-38-7388,C,Naypyitaw,Fashion accessories,10.18,8,81.44,4.072,85.512,4.072,4.761904762,9.5,Member,Female,Credit card,3/30/2019,Saturday,March,12:51:00,Afternoon
311-13-6971,B,Mandalay,Sports and travel,31.99,10,319.9,15.995,335.895,15.995,4.761904762,9.9,Member,Male,Credit card,2/20/2019,Wednesday,February,15:18:00,Afternoon
291-55-6563,A,Yangon,Home and lifestyle,34.42,6,206.52,10.326,216.846,10.326,4.761904762,7.5,Member,Female,Ewallet,3/30/2019,Saturday,March,12:45:00,Afternoon
548-48-3156,A,Yangon,Food and beverages,83.34,2,166.68,8.334,175.014,8.334,4.761904762,7.6,Member,Female,Cash,3/19/2019,Tuesday,March,13:37:00,Afternoon
460-93-5834,A,Yangon,Sports and travel,45.58,7,319.06,15.953,335.013,15.953,4.761904762,5,Normal,Male,Cash,1/13/2019,Sunday,January,10:03:00,Morning
325-89-4209,A,Yangon,Food and beverages,87.9,1,87.9,4.395,92.295,4.395,4.761904762,6.7,Member,Male,Ewallet,2/5/2019,Tuesday,February,19:42:00,Evening
884-80-6021,A,Yangon,Electronic accessories,73.47,10,734.7,36.735,771.435,36.735,4.761904762,9.5,Member,Female,Ewallet,3/23/2019,Saturday,March,13:14:00,Afternoon
137-74-8729,C,Naypyitaw,Fashion accessories,12.19,8,97.52,4.876,102.396,4.876,4.761904762,6.8,Normal,Female,Ewallet,3/13/2019,Wednesday,March,12:47:00,Afternoon
880-46-5796,A,Yangon,Sports and travel,76.92,10,769.2,38.46,807.66,38.46,4.761904762,5.6,Member,Male,Ewallet,3/17/2019,Sunday,March,19:53:00,Evening
389-70-2397,C,Naypyitaw,Health and beauty,83.66,5,418.3,20.915,439.215,20.915,4.761904762,7.2,Normal,Female,Cash,2/21/2019,Thursday,February,10:26:00,Morning
114-35-5271,B,Mandalay,Electronic accessories,57.91,8,463.28,23.164,486.444,23.164,4.761904762,8.1,Normal,Female,Cash,2/7/2019,Thursday,February,15:06:00,Afternoon
607-76-6216,C,Naypyitaw,Fashion accessories,92.49,5,462.45,23.1225,485.5725,23.1225,4.761904762,8.6,Member,Female,Credit card,3/2/2019,Saturday,March,16:35:00,Afternoon
715-20-1673,B,Mandalay,Electronic accessories,28.38,5,141.9,7.095,148.995,7.095,4.761904762,9.4,Normal,Male,Cash,3/6/2019,Wednesday,March,20:57:00,Evening
811-35-1094,B,Mandalay,Electronic accessories,50.45,6,302.7,15.135,317.835,15.135,4.761904762,8.9,Member,Male,Credit card,2/6/2019,Wednesday,February,15:16:00,Afternoon
699-88-1972,B,Mandalay,Health and beauty,99.16,8,793.28,39.664,832.944,39.664,4.761904762,4.2,Normal,Male,Credit card,1/28/2019,Monday,January,17:47:00,Afternoon
781-84-8059,C,Naypyitaw,Fashion accessories,60.74,7,425.18,21.259,446.439,21.259,4.761904762,5,Normal,Male,Ewallet,1/18/2019,Friday,January,16:23:00,Afternoon
409-49-6995,C,Naypyitaw,Food and beverages,47.27,6,283.62,14.181,297.801,14.181,4.761904762,8.8,Member,Female,Cash,2/5/2019,Tuesday,February,10:17:00,Morning
725-54-0677,C,Naypyitaw,Health and beauty,85.6,7,599.2,29.96,629.16,29.96,4.761904762,5.3,Member,Male,Cash,3/2/2019,Saturday,March,13:50:00,Afternoon
146-09-5432,A,Yangon,Food and beverages,35.04,9,315.36,15.768,331.128,15.768,4.761904762,4.6,Member,Male,Ewallet,2/9/2019,Saturday,February,19:17:00,Evening
377-79-7592,C,Naypyitaw,Electronic accessories,44.84,9,403.56,20.178,423.738,20.178,4.761904762,7.5,Member,Female,Credit card,1/14/2019,Monday,January,14:00:00,Afternoon
509-10-0516,B,Mandalay,Home and lifestyle,45.97,4,183.88,9.194,193.074,9.194,4.761904762,5.1,Normal,Male,Ewallet,2/9/2019,Saturday,February,12:02:00,Afternoon
595-94-9924,A,Yangon,Health and beauty,27.73,5,138.65,6.9325,145.5825,6.9325,4.761904762,4.2,Member,Female,Credit card,3/26/2019,Tuesday,March,20:21:00,Evening
865-41-9075,A,Yangon,Food and beverages,11.53,7,80.71,4.0355,84.7455,4.0355,4.761904762,8.1,Normal,Male,Cash,1/28/2019,Monday,January,17:35:00,Afternoon
545-07-8534,C,Naypyitaw,Health and beauty,58.32,2,116.64,5.832,122.472,5.832,4.761904762,6,Normal,Female,Ewallet,2/14/2019,Thursday,February,12:42:00,Afternoon
